longitude	latitude	pollinator
-115.3152995	35.95347689	antithetica
-115.312079	35.96312452	antithetica
-115.3198165	35.97096954	antithetica
-115.3165958	35.98061717	antithetica
-115.3243356	35.98846179	antithetica
-115.3288568	36.00595365	antithetica
-115.3333801	36.02344511	antithetica
-115.3301589	36.03309274	antithetica
-115.268301	35.81532015	antithetica
-115.2650804	35.82496753	antithetica
-115.272799	35.83281642	antithetica
-115.2695782	35.84246379	antithetica
-115.277299	35.85031228	antithetica
-115.2740781	35.85995965	antithetica
-115.2818012	35.86780774	antithetica
-115.2785801	35.87745509	antithetica
-115.2863054	35.88530279	antithetica
-115.2830841	35.89495014	antithetica
-115.2908117	35.90279744	antithetica
-115.2875902	35.91244478	antithetica
-115.2953201	35.92029168	antithetica
-115.2920984	35.92993902	antithetica
-115.2998305	35.93778552	antithetica
-115.2966087	35.94743285	antithetica
-115.304343	35.95527896	antithetica
-115.3056355	35.98241933	antithetica
-115.3133743	35.99026465	antithetica
-115.310152	35.99991197	antithetica
-115.3178931	36.0077569	antithetica
-115.322414	36.02524875	antithetica
-115.3191913	36.03489608	antithetica
-115.2618589	35.83461475	antithetica
-115.2631342	35.86175806	antithetica
-115.2708563	35.86960685	antithetica
-115.2676337	35.87925389	antithetica
-115.2753581	35.88710229	antithetica
-115.2721354	35.89674933	antithetica
-115.279862	35.90459733	antithetica
-115.284368	35.92209196	antithetica
-115.2811449	35.93173899	antithetica
-115.288876	35.9395862	antithetica
-115.2856527	35.94923322	antithetica
-115.2933861	35.95708003	antithetica
-115.2901627	35.96672705	antithetica
-115.2978983	35.97457346	antithetica
-115.2991888	36.00171352	antithetica
-115.3069289	36.00955914	antithetica
-115.3114474	36.02705139	antithetica
-115.2521898	35.86355546	antithetica
-115.259911	35.87140495	antithetica
-115.2566869	35.88105169	antithetica
-115.2644103	35.88890078	antithetica
-115.2611861	35.89854751	antithetica
-115.2689118	35.90639621	antithetica
-115.2701908	35.93353795	antithetica
-115.2779209	35.94138586	antithetica
-115.2746962	35.95103257	antithetica
-115.2914503	35.99386734	antithetica
-115.288225	36.00351405	antithetica
-115.2959642	36.01136037	antithetica
-115.2367522	35.84785482	antithetica
-115.2444702	35.85570541	antithetica
-115.2412448	35.86535185	antithetica
-115.2489651	35.87320204	antithetica
-115.2457395	35.88284847	antithetica
-115.253462	35.89069826	antithetica
-115.2502363	35.90034468	antithetica
-115.2579611	35.90819408	antithetica
-115.2547352	35.91784049	antithetica
-115.2624622	35.9256895	antithetica
-115.2592362	35.9353359	antithetica
-115.2669654	35.94318451	antithetica
-115.2637392	35.95283092	antithetica
-115.2335262	35.85750111	antithetica
-115.2302994	35.86714723	antithetica
-115.2380186	35.87499812	antithetica
-115.2347917	35.88464424	antithetica
-115.2425132	35.89249473	antithetica
-115.239286	35.90214084	antithetica
-115.2470098	35.90999094	antithetica
-115.248281	35.93713285	antithetica
-115.2560093	35.94498215	antithetica
-115.2193534	35.8689416	antithetica
-115.2270717	35.87679319	antithetica
-115.2238433	35.886439	antithetica
-115.2315639	35.89429019	antithetica
-115.2283352	35.90393599	antithetica
-115.2360581	35.91178679	antithetica
-115.2328293	35.92143258	antithetica
-115.2405544	35.92928299	antithetica
-115.2373254	35.93892878	antithetica
-115.2161243	35.87858725	antithetica
-115.2128944	35.88823275	antithetica
-115.220614	35.89608464	antithetica
-115.2173839	35.90573013	antithetica
-115.2251058	35.91358163	antithetica
-115.2218755	35.92322711	antithetica
-115.2295997	35.93107822	antithetica
-115.2263692	35.94072369	antithetica
-115.2019449	35.89002549	antithetica
-115.2096636	35.89787808	antithetica
-115.2064321	35.90752326	antithetica
-115.214153	35.91537546	antithetica
-115.2109213	35.92502063	antithetica
-115.2186444	35.93287244	antithetica
-115.2244013	35.97751035	antithetica
-115.1987127	35.89967051	antithetica
-115.9559765	36.86181802	synthetica
-115.960694	36.88139017	synthetica
-115.964597	36.90243277	synthetica
-115.9715341	36.91731495	synthetica
-115.9701098	36.92804735	synthetica
-115.9735816	36.93610761	synthetica
-115.9743221	36.95019217	synthetica
-115.9835695	36.95872927	synthetica
-115.9815167	36.95491289	synthetica
-115.9781194	36.96311414	synthetica
-115.982811	36.96250469	synthetica
-115.9809283	36.97775745	synthetica
-115.9850901	36.97104276	synthetica
-115.9948099	37.02301934	synthetica
-116.0017775	37.03395183	synthetica
-116.0029561	37.0440051	synthetica
-116.001945	37.05303209	synthetica
-116.0032568	37.05674249	synthetica
-116.00321	37.06357173	synthetica
-116.0275103	37.11088975	synthetica
-116.0180251	37.11649757	synthetica
-116.0220796	37.12465249	synthetica
-116.0312023	37.15117783	synthetica
-116.0328222	37.16111742	synthetica
-116.0422768	37.19859793	synthetica
-116.0451403	37.21222507	synthetica
-116.0487869	37.2221964	synthetica
-115.9490037	36.87190691	synthetica
-115.9596326	36.90888388	synthetica
-115.9591334	36.92564168	synthetica
-115.9629859	36.92678623	synthetica
-115.9649981	36.93126931	synthetica
-115.9619261	36.93990822	synthetica
-115.963114	36.93800503	synthetica
-115.9693838	36.94541113	synthetica
-115.9661892	36.9533744	synthetica
-115.9656263	36.96136407	synthetica
-115.9673149	36.95849763	synthetica
-115.9713025	36.97138958	synthetica
-115.9747478	36.97344058	synthetica
-115.9817514	36.99703348	synthetica
-115.9778503	37.0113151	synthetica
-115.9878814	37.00870628	synthetica
-115.9795576	37.01801902	synthetica
-115.9914961	37.04518767	synthetica
-116.0119743	37.11685823	synthetica
-116.0113904	37.11988732	synthetica
-116.0159509	37.12129985	synthetica
-116.0181882	37.1245216	synthetica
-116.0184202	37.13527241	synthetica
-116.0215492	37.14943107	synthetica
-116.0282263	37.15689588	synthetica
-116.036014	37.18903548	synthetica
-116.0325871	37.20742716	synthetica
-116.0317728	37.21097281	synthetica
-116.0396926	37.22908672	synthetica
-116.0426204	37.23686898	synthetica
-115.9384584	36.88371485	synthetica
-115.9493588	36.9089727	synthetica
-115.9467263	36.91834398	synthetica
-115.9531626	36.93610264	synthetica
-115.9485406	36.94618797	synthetica
-115.9557533	36.9520334	synthetica
-115.9533514	36.96462855	synthetica
-115.9585635	36.97237692	synthetica
-115.9664334	36.98091843	synthetica
-115.9613976	36.99303538	synthetica
-115.9654619	37.0040899	synthetica
-115.9758546	37.0246194	synthetica
-115.974002	37.02345834	synthetica
-115.9715917	37.0314854	synthetica
-115.9803818	37.02546391	synthetica
-115.9808669	37.0415705	synthetica
-115.9822573	37.04286922	synthetica
-115.9806085	37.0393108	synthetica
-115.9780927	37.03522433	synthetica
-115.9794178	37.05059737	synthetica
-115.9865288	37.04726336	synthetica
-115.9857889	37.04278741	synthetica
-115.97907	37.0577619	synthetica
-115.9780606	37.05322368	synthetica
-115.9785734	37.05505405	synthetica
-115.9855042	37.06621332	synthetica
-115.9875189	37.06146206	synthetica
-115.9914559	37.07513421	synthetica
-115.9848938	37.07729549	synthetica
-115.9859627	37.07140181	synthetica
-115.9956756	37.08624794	synthetica
-115.9900817	37.08087386	synthetica
-116.0000724	37.09639724	synthetica
-115.9970146	37.10641798	synthetica
-116.0051783	37.11828124	synthetica
-116.0007164	37.12368466	synthetica
-116.0168501	37.16265834	synthetica
-116.0101966	37.16315311	synthetica
-116.0158665	37.15975104	synthetica
-116.0211548	37.18756089	synthetica
-116.0193056	37.18293226	synthetica
-116.0203689	37.19438972	synthetica
-116.0194225	37.19899062	synthetica
-116.0187733	37.20510432	synthetica
-116.021582	37.21086972	synthetica
-116.0352057	37.23055788	synthetica
-115.9338182	36.90282983	synthetica
-115.9295337	36.91133457	synthetica
-115.9327275	36.90582012	synthetica
-115.9425714	36.94470732	synthetica
-115.9513374	36.96070054	synthetica
-115.949748	36.98271278	synthetica
-115.9464991	36.97845883	synthetica
-115.9554568	36.97752836	synthetica
-115.9587937	37.00761992	synthetica
-115.9625496	37.04095844	synthetica
-115.9724469	37.04006123	synthetica
-115.9661473	37.05014592	synthetica
-115.9792946	37.0641847	synthetica
-115.9817728	37.09493605	synthetica
-115.9858142	37.09304328	synthetica
-115.9844136	37.09700888	synthetica
-115.9865128	37.09075013	synthetica
-115.9806367	37.09127758	synthetica
-115.9883745	37.11369445	synthetica
-115.991854	37.12577042	synthetica
-116.0044083	37.15697533	synthetica
-115.9941505	37.15662048	synthetica
-115.9984467	37.15975663	synthetica
-116.0086454	37.17314569	synthetica
-116.0009752	37.17409767	synthetica
-116.0068121	37.18651575	synthetica
-116.0135445	37.20339343	synthetica
-116.0176278	37.22452252	synthetica
-116.0204437	37.2415291	synthetica
-115.9278958	36.9395244	synthetica
-115.9318104	36.94935303	synthetica
-115.935154	36.94424107	synthetica
-115.9279003	36.9496073	synthetica
-115.9400028	36.97317697	synthetica
-115.9449136	36.99481475	synthetica
-115.9461926	37.01206511	synthetica
-115.951269	37.01446263	synthetica
-115.9595068	37.06782486	synthetica
-115.9632427	37.07799915	synthetica
-115.9699179	37.08586429	synthetica
-115.9730337	37.09685984	synthetica
-115.9738655	37.12007315	synthetica
-115.9754674	37.12640597	synthetica
-115.9811089	37.14731579	synthetica
-115.98637	37.14787673	synthetica
-115.9894192	37.14527807	synthetica
-115.983393	37.16054869	synthetica
-115.9911823	37.15288608	synthetica
-115.9914677	37.15873536	synthetica
-115.9871766	37.158799	synthetica
-115.9829949	37.15753528	synthetica
-115.9867379	37.15602352	synthetica
-115.9915948	37.16871393	synthetica
-115.9946961	37.17484931	synthetica
-115.9955401	37.18044469	synthetica
-116.0027251	37.19327035	synthetica
-116.0042476	37.2002127	synthetica
-115.9300217	36.97329231	synthetica
-115.9295856	36.99678227	synthetica
-115.9340633	36.99700549	synthetica
-115.940631	37.02162318	synthetica
-115.948409	37.03705489	synthetica
-115.9512508	37.04896291	synthetica
-115.9475195	37.05151149	synthetica
-115.9486063	37.06149693	synthetica
-115.9501274	37.07877175	synthetica
-115.969071	37.12113436	synthetica
-115.9741759	37.15269061	synthetica
-115.974029	37.14824085	synthetica
-115.9797528	37.15444456	synthetica
-115.9846192	37.16934532	synthetica
-115.9812829	37.16393488	synthetica
-115.9819842	37.177889	synthetica
-115.9910354	37.21197715	synthetica
-115.9895516	37.220641	synthetica
-115.9900791	37.22394199	synthetica
-115.9947611	37.23666261	synthetica
-115.9325119	37.0264656	synthetica
-115.9306208	37.02817152	synthetica
-115.9377573	37.04559124	synthetica
-115.9312334	37.0482463	synthetica
-115.932113	37.04972301	synthetica
-115.9375175	37.05933164	synthetica
-115.9500139	37.09024385	synthetica
-115.9546743	37.10238717	synthetica
-115.9524122	37.10542588	synthetica
-115.9524649	37.11119841	synthetica
-115.9551825	37.12244431	synthetica
-115.9572227	37.13640586	synthetica
-115.9610863	37.14927931	synthetica
-115.9646057	37.16826471	synthetica
-115.9737187	37.18585821	synthetica
-115.9778695	37.20378385	synthetica
-115.9816541	37.21183981	synthetica
-115.9281722	37.05000064	synthetica
-115.9332902	37.06449086	synthetica
-115.932539	37.07108858	synthetica
-115.9373211	37.08904554	synthetica
-115.9340982	37.10063208	synthetica
-115.9403056	37.11280789	synthetica
-115.9450477	37.10844556	synthetica
-115.940912	37.12219004	synthetica
-115.938726	37.11909723	synthetica
-115.9442259	37.11577393	synthetica
-115.9398151	37.12732453	synthetica
-115.9441926	37.14421578	synthetica
-115.95188	37.17362147	synthetica
-115.9814207	37.24861484	synthetica
-115.9296404	37.11557512	synthetica
-115.9340154	37.12685079	synthetica
-115.9366853	37.13439563	synthetica
-115.942406	37.15465277	synthetica
-115.9446487	37.18105807	synthetica
-115.9480851	37.1947742	synthetica
-115.9543541	37.19726934	synthetica
-115.950363	37.19742397	synthetica
-115.9588628	37.20133814	synthetica
-115.9607748	37.21695451	synthetica
-115.9606326	37.23575515	synthetica
-115.9291286	37.13641982	synthetica
-115.9340797	37.16462404	synthetica
-115.9346831	37.18062804	synthetica
-115.9355638	37.19865822	synthetica
-115.9400479	37.2089391	synthetica
-115.943767	37.22011694	synthetica
-115.9284585	37.18846117	synthetica
-115.9291018	37.19234006	synthetica
-115.5986545	36.38085253	antithetica
-115.595452	36.39050497	antithetica
-115.6138975	36.46040974	antithetica
-115.6217175	36.46823249	antithetica
-115.6185142	36.47788503	antithetica
-115.6231331	36.49535995	antithetica
-115.6309577	36.50318193	antithetica
-115.635581	36.52065612	antithetica
-115.6402065	36.53812994	antithetica
-115.5876428	36.38268014	antithetica
-115.5844388	36.39233227	antithetica
-115.6106936	36.47006212	antithetica
-115.6074888	36.47971435	antithetica
-115.6245498	36.52248697	antithetica
-115.5688239	36.37668065	antithetica
-115.5766305	36.38450673	antithetica
-115.5734251	36.39415856	antithetica
-115.581234	36.40198426	antithetica
-115.5918511	36.46406657	antithetica
-115.5996691	36.47189074	antithetica
-115.5964629	36.48154267	antithetica
-115.5656178	36.38633232	antithetica
-115.5624108	36.39598384	antithetica
-115.5886442	36.47371834	antithetica
-115.5854365	36.48336996	antithetica
-115.5932559	36.49119446	antithetica
-115.5101061	36.24048627	antithetica
-115.5146854	36.25796797	antithetica
-115.5546045	36.38815688	antithetica
-115.5513961	36.3978081	antithetica
-115.5592031	36.40563522	antithetica
-115.4991128	36.24230591	antithetica
-115.5068983	36.25013721	antithetica
-115.5036896	36.259788	antithetica
-115.5435907	36.38998043	antithetica
-115.5403808	36.39963134	antithetica
-115.5481868	36.40745917	antithetica
-115.5449767	36.4171101	antithetica
-115.5665926	36.47737049	antithetica
-115.5633819	36.48702151	antithetica
-115.5711994	36.49484742	antithetica
-115.5679886	36.50449846	antithetica
-115.4881189	36.24412453	antithetica
-115.4959034	36.25195654	antithetica
-115.4926933	36.26160702	antithetica
-115.5247735	36.38397405	antithetica
-115.5325763	36.39180297	antithetica
-115.5293649	36.40145357	antithetica
-115.53717	36.40928211	antithetica
-115.5339585	36.41893273	antithetica
-115.5601704	36.49667238	antithetica
-115.5569581	36.50632311	antithetica
-115.4849081	36.25377485	antithetica
-115.4816964	36.26342503	antithetica
-115.5137596	36.38579486	antithetica
-115.5215615	36.39362449	antithetica
-115.5183486	36.40327479	antithetica
-115.5261527	36.41110403	antithetica
-115.5229396	36.42075435	antithetica
-115.545927	36.50814675	antithetica
-115.5537449	36.5159737	antithetica
-115.4661295	36.24775872	antithetica
-115.4739122	36.25559215	antithetica
-115.470699	36.26524202	antithetica
-115.5027451	36.38761466	antithetica
-115.510546	36.395445	antithetica
-115.5073317	36.40509499	antithetica
-115.5151348	36.41292494	antithetica
-115.5119203	36.42257495	antithetica
-115.5197258	36.43040453	antithetica
-115.5348954	36.50996937	antithetica
-115.5427123	36.51779703	antithetica
-115.5394969	36.52744718	antithetica
-115.4629157	36.25740844	antithetica
-115.4597011	36.267058	antithetica
-115.5041164	36.41474484	antithetica
-115.5087049	36.43222482	antithetica
-115.4519188	36.25922371	antithetica
-115.4487027	36.26887296	antithetica
-115.4564857	36.27670741	antithetica
-115.4976836	36.4340441	antithetica
-115.4944659	36.44369352	antithetica
-115.4409213	36.26103796	antithetica
-115.4377037	36.27068691	antithetica
-115.4438451	36.28132198	antithetica
-115.4437951	36.28118864	antithetica
-115.4433785	36.28143864	antithetica
-115.4437285	36.28108864	antithetica
-115.4442451	36.28093864	antithetica
-115.4454858	36.27852207	antithetica
-115.442268	36.28817103	antithetica
-115.4834425	36.44551148	antithetica
-115.3980478	36.14044908	antithetica
-115.4299232	36.26285121	antithetica
-115.4267042	36.27249985	antithetica
-115.4756392	36.43767962	antithetica
-115.4724186	36.44732842	antithetica
-115.4802225	36.45516045	antithetica
-115.4157042	36.27431177	antithetica
-115.4234843	36.28214834	antithetica
-115.4202636	36.29179669	antithetica
-115.4476649	36.39669842	antithetica
-115.455461	36.4045323	antithetica
-115.4646163	36.43949585	antithetica
-115.4613941	36.44914435	antithetica
-115.4691971	36.45697708	antithetica
-115.4659748	36.4666256	antithetica
-115.4079256	36.26647465	antithetica
-115.4124828	36.28395996	antithetica
-115.4138198	36.31109294	antithetica
-115.4444424	36.40634671	antithetica
-115.4412191	36.41599486	antithetica
-115.4581711	36.4587927	antithetica
-115.4549473	36.46844091	antithetica
-115.4014808	36.28577056	antithetica
-115.3982571	36.29541829	antithetica
-115.4060377	36.30325589	antithetica
-115.4028138	36.31290363	antithetica
-115.4334233	36.40816011	antithetica
-115.43477	36.43529073	antithetica
-115.4471447	36.4606073	antithetica
-115.4439194	36.47025521	antithetica
-115.4517227	36.47808898	antithetica
-115.3872531	36.29722757	antithetica
-115.3950326	36.30506587	antithetica
-115.3918073	36.31471331	antithetica
-115.4224036	36.40997249	antithetica
-115.4191773	36.41962003	antithetica
-115.4269728	36.42745565	antithetica
-115.4237464	36.43710321	antithetica
-115.4315442	36.44493845	antithetica
-115.4283176	36.45458603	antithetica
-115.4361177	36.46242089	antithetica
-115.4328909	36.47206849	antithetica
-115.3840271	36.30687484	antithetica
-115.4035911	36.40394715	antithetica
-115.4113834	36.41178386	antithetica
-115.4081556	36.42143109	antithetica
-115.4159502	36.42926742	antithetica
-115.4127222	36.43891467	antithetica
-115.4205191	36.44675062	antithetica
-115.4250901	36.46423346	antithetica
-115.373021	36.3086828	antithetica
-115.3697928	36.31832962	antithetica
-115.3775727	36.32616895	antithetica
-115.3925714	36.40575679	antithetica
-115.4003627	36.41359421	antithetica
-115.3971334	36.42324113	antithetica
-115.404927	36.43107817	antithetica
-115.4016976	36.44072511	antithetica
-115.3620145	36.31048974	antithetica
-115.3769936	36.39008032	antithetica
-115.3861107	36.42505016	antithetica
-115.3510073	36.31229566	antithetica
-115.3477761	36.32194187	antithetica
-115.3614223	36.37440166	antithetica
-115.3692071	36.38224126	antithetica
-115.3659752	36.39188753	antithetica
-115.397905	36.51427851	antithetica
-115.4057081	36.52211507	antithetica
-115.4024749	36.53176151	antithetica
-115.4102803	36.53959769	antithetica
-115.3399997	36.31410057	antithetica
-115.336767	36.32374647	antithetica
-115.3458574	36.35872083	antithetica
-115.353639	36.36656152	antithetica
-115.3504058	36.37620746	antithetica
-115.3581897	36.38404777	antithetica
-115.3823036	36.49860375	antithetica
-115.3868689	36.51608751	antithetica
-115.3946711	36.52392478	antithetica
-115.3914363	36.53357091	antithetica
-115.3992408	36.5414078	antithetica
-115.3960059	36.55105396	antithetica
-115.3289915	36.31590447	antithetica
-115.3257573	36.32555006	antithetica
-115.3335334	36.33339222	antithetica
-115.3621502	36.46544195	antithetica
-115.3667088	36.48292682	antithetica
-115.3745054	36.49076556	antithetica
-115.3712695	36.50041133	antithetica
-115.3790684	36.50824969	antithetica
-115.3758323	36.51789549	antithetica
-115.3836335	36.52573347	antithetica
-115.3803973	36.53537929	antithetica
-115.3882008	36.5432169	antithetica
-115.3849644	36.55286275	antithetica
-115.31021	36.3098641	antithetica
-115.3179828	36.31770735	antithetica
-115.3147472	36.32735263	antithetica
-115.3192864	36.34484079	antithetica
-115.3270638	36.35268327	antithetica
-115.3452511	36.42263073	antithetica
-115.3420144	36.43227611	antithetica
-115.3511204	36.46724772	antithetica
-115.3589138	36.47508754	antithetica
-115.3556766	36.48473298	antithetica
-115.3634722	36.49257243	antithetica
-115.3602348	36.5022179	antithetica
-115.3680328	36.51005696	antithetica
-115.3647952	36.51970245	antithetica
-115.3725955	36.52754114	antithetica
-115.3693577	36.53718666	antithetica
-115.3771603	36.54502497	antithetica
-115.3739224	36.55467051	antithetica
-115.3817272	36.56250845	antithetica
-115.3784891	36.57215402	antithetica
-115.3069736	36.31950922	antithetica
-115.3037364	36.32915419	antithetica
-115.3115106	36.33699776	antithetica
-115.3160497	36.35448593	antithetica
-115.3478825	36.476893	antithetica
-115.3446438	36.48653813	antithetica
-115.3524385	36.49437828	antithetica
-115.3491997	36.50402344	antithetica
-115.3569966	36.51186322	antithetica
-115.3661192	36.54683203	antithetica
-115.3628798	36.55647726	antithetica
-115.3706837	36.56431591	antithetica
-115.3674441	36.57396117	antithetica
-115.3752503	36.58179944	antithetica
-115.2959639	36.32131007	antithetica
-115.2927252	36.33095473	antithetica
-115.3368508	36.47869743	antithetica
-115.3336106	36.48834226	antithetica
-115.3414043	36.49618312	antithetica
-115.3381639	36.50582797	antithetica
-115.34596	36.51366846	antithetica
-115.3550776	36.54863807	antithetica
-115.3518367	36.558283	antithetica
-115.3596396	36.56612236	antithetica
-115.3563986	36.57576731	antithetica
-115.3642038	36.58360629	antithetica
-115.3609625	36.59325127	antithetica
-115.3121779	36.42804045	antithetica
-115.3102785	36.43863866	antithetica
-115.3258185	36.48050085	antithetica
-115.3225768	36.49014537	antithetica
-115.3303695	36.49798694	antithetica
-115.3271277	36.50763149	antithetica
-115.3349227	36.51547268	antithetica
-115.3407931	36.56008771	antithetica
-115.348595	36.56792778	antithetica
-115.3453525	36.57757242	antithetica
-115.3531567	36.58541212	antithetica
-115.349914	36.59505679	antithetica
-115.3577205	36.60289611	antithetica
-115.3544776	36.6125408	antithetica
-115.3590434	36.63002448	antithetica
-115.2933697	36.42199787	antithetica
-115.3011524	36.42984166	antithetica
-115.2979097	36.4394858	antithetica
-115.3147856	36.48230326	antithetica
-115.3115425	36.49194747	antithetica
-115.3193343	36.49978975	antithetica
-115.3160909	36.50943398	antithetica
-115.3421092	36.58721692	antithetica
-115.338865	36.59686129	antithetica
-115.3466705	36.60470132	antithetica
-115.3434261	36.61434571	antithetica
-115.3512339	36.62218536	antithetica
-115.3479894	36.63182978	antithetica
-115.3557995	36.63966906	antithetica
-115.3525548	36.64931351	antithetica
-115.2823447	36.42379735	antithetica
-115.2901264	36.43164185	antithetica
-115.2868823	36.44128568	antithetica
-115.3005076	36.49374855	antithetica
-115.3082985	36.50159154	antithetica
-115.3050536	36.51123546	antithetica
-115.3128467	36.51907807	antithetica
-115.3187043	36.56369409	antithetica
-115.3265043	36.57153558	antithetica
-115.3232588	36.5811796	antithetica
-115.3356199	36.60650551	antithetica
-115.3323741	36.61614959	antithetica
-115.3401809	36.62398996	antithetica
-115.3369349	36.63363407	antithetica
-115.344744	36.64147406	antithetica
-115.3414978	36.6511182	antithetica
-115.3460629	36.668602	antithetica
-115.2667861	36.40810672	antithetica
-115.2713191	36.42559582	antithetica
-115.2790999	36.43344102	antithetica
-115.2758542	36.44308455	antithetica
-115.2836373	36.45092938	antithetica
-115.2894722	36.49554861	antithetica
-115.2972621	36.5033923	antithetica
-115.2940158	36.51303592	antithetica
-115.301808	36.52087924	antithetica
-115.3154581	36.57333795	antithetica
-115.3122111	36.58298166	antithetica
-115.3167652	36.60046723	antithetica
-115.3245688	36.60830868	antithetica
-115.3213215	36.61795246	antithetica
-115.3291274	36.62579353	antithetica
-115.3258799	36.63543733	antithetica
-115.333688	36.64327804	antithetica
-115.3304403	36.65292187	antithetica
-115.3382508	36.66076221	antithetica
-115.3350029	36.67040607	antithetica
-115.3395677	36.68788993	antithetica
-115.0065407	35.45703225	antithetica
-115.0033022	35.46667537	antithetica
-114.9956483	35.45880662	antithetica
-114.9847553	35.46057998	antithetica
-114.9815139	35.47022247	antithetica
-114.9354155	35.33187931	antithetica
-114.9430505	35.33975286	antithetica
-114.970619	35.47199452	antithetica
-114.9245392	35.33364732	antithetica
-114.9321733	35.34152156	antithetica
-114.9597236	35.47376555	antithetica
-114.9136625	35.33541433	antithetica
-114.9212956	35.34328926	antithetica
-114.9300792	35.37832139	antithetica
-114.9268343	35.38796309	antithetica
-114.9488277	35.47553558	antithetica
-114.9115596	35.37221404	antithetica
-114.9191962	35.38008884	antithetica
-114.9159499	35.38973023	antithetica
-114.8995386	35.34682165	antithetica
-114.8962913	35.35646279	antithetica
-114.9039247	35.36433869	antithetica
-114.9006771	35.37397979	antithetica
-114.9083127	35.38185529	antithetica
-114.9050649	35.39149636	antithetica
-114.9270344	35.47907262	antithetica
-114.8766497	35.32319107	antithetica
-114.8810292	35.34070933	antithetica
-114.9134117	35.44457191	antithetica
-114.916137	35.48083963	antithetica
-114.9965394	35.39485227	antithetica
-115.0041869	35.40272142	antithetica
-115.0097785	35.44738895	antithetica
-115.0218519	35.47276782	antithetica
-115.0186146	35.48241122	antithetica
-115.0262732	35.49027833	antithetica
-115.0230358	35.49992171	antithetica
-115.035122	35.52529805	antithetica
-115.0439788	35.56031605	antithetica
-115.0407406	35.56995934	antithetica
-115.0572793	35.61283985	antithetica
-115.0540406	35.62248307	antithetica
-115.0617169	35.63034694	antithetica
-115.058478	35.63999014	antithetica
-115.2557625	36.40990378	antithetica
-115.26354	36.41775007	antithetica
-115.260293	36.42739327	antithetica
-115.2680728	36.43523918	antithetica
-115.2784363	36.49734765	antithetica
-115.2862253	36.50519206	antithetica
-115.2829774	36.51483536	antithetica
-115.2907686	36.52267939	antithetica
-115.3044114	36.5751393	antithetica
-115.3011629	36.58478271	antithetica
-115.3089633	36.59262524	antithetica
-115.3057146	36.60226868	antithetica
-115.3180733	36.62759609	antithetica
-115.3148243	36.63723958	antithetica
-115.3226315	36.645081	antithetica
-115.3193823	36.65472452	antithetica
-115.3271918	36.66256557	antithetica
-115.3239424	36.67220912	antithetica
-115.3317542	36.6800498	antithetica
-115.3285047	36.68969338	antithetica
-114.9933022	35.40449565	antithetica
-114.9900642	35.41413886	antithetica
-115.0021258	35.43952049	antithetica
-114.9988875	35.44916364	antithetica
-115.0109576	35.47454357	antithetica
-115.0077189	35.48418667	antithetica
-115.0153765	35.49205446	antithetica
-115.0121376	35.50169753	antithetica
-115.0197975	35.50956492	antithetica
-115.0242205	35.52707495	antithetica
-115.0298328	35.57173668	antithetica
-115.0375016	35.57960245	antithetica
-115.050801	35.63212613	antithetica
-115.2525148	36.41954681	antithetica
-115.2570452	36.43703632	antithetica
-115.2537966	36.44667923	antithetica
-115.2797288	36.52447853	antithetica
-115.2933642	36.57693964	antithetica
-115.2901142	36.58658274	antithetica
-115.2979136	36.59442598	antithetica
-115.2946634	36.6040691	antithetica
-115.3037682	36.63904081	antithetica
-115.3115744	36.64688294	antithetica
-115.3083237	36.65652615	antithetica
-115.3161323	36.66436791	antithetica
-115.3128814	36.67401116	antithetica
-115.3206922	36.68185254	antithetica
-115.3174412	36.69149582	antithetica
-114.9824169	35.40626889	antithetica
-114.9835857	35.43342477	antithetica
-114.9912358	35.44129448	antithetica
-114.987996	35.45093731	antithetica
-115.0000628	35.47631832	antithetica
-115.0044793	35.49382959	antithetica
-115.0012389	35.50347235	antithetica
-115.0265924	35.58137949	antithetica
-115.2337136	36.41349483	antithetica
-115.2414892	36.42134254	antithetica
-115.2460171	36.43883244	antithetica
-115.2494618	36.44505534	antithetica
-115.242767	36.44847504	antithetica
-115.279065	36.58838174	antithetica
-115.2868634	36.59622569	antithetica
-115.2927115	36.64084102	antithetica
-115.3005168	36.64868386	antithetica
-115.2972646	36.65832677	antithetica
-115.3050722	36.66616923	antithetica
-115.3018198	36.67581217	antithetica
-115.3096297	36.68365427	antithetica
-115.3063772	36.69329724	antithetica
-114.9759372	35.42555451	antithetica
-114.9726961	35.43519706	antithetica
-114.9803453	35.44306746	antithetica
-114.977104	35.45270998	antithetica
-114.9891675	35.47809206	antithetica
-114.9903398	35.50524615	antithetica
-114.9979977	35.51311493	antithetica
-115.0080158	35.57528835	antithetica
-115.0156826	35.58315551	antithetica
-115.2259396	36.40564658	antithetica
-115.2226884	36.41528883	antithetica
-115.230463	36.42313725	antithetica
-115.2349885	36.44062755	antithetica
-115.2317369	36.45026984	antithetica
-115.2395161	36.4581175	antithetica
-115.2816544	36.64264022	antithetica
-115.2894587	36.65048376	antithetica
-115.286205	36.66012636	antithetica
-115.2940116	36.66796954	antithetica
-115.2907578	36.67761217	antithetica
-115.2985667	36.68545497	antithetica
-115.2953126	36.69509764	antithetica
-114.961806	35.43696834	antithetica
-114.9694542	35.44483944	antithetica
-114.9662115	35.45448165	antithetica
-114.9782716	35.4798648	antithetica
-114.9750285	35.48950695	antithetica
-114.9826833	35.49737683	antithetica
-114.9794401	35.50701896	antithetica
