Temp1,Temp2,Temp3
-0.566389585,-0.24429887,-0.993797988
0.31339322,0.374963555,-0.572276683
0.313457902,0.375037341,-0.57219564
0.312046665,0.374158305,-0.579270556
1.463429655,0.565069102,0.390517553
1.463143908,0.564701707,0.390190876
1.456920203,0.559773299,0.388675827
0.927197567,0.931202306,1.158571696
0.92103853,0.932438603,1.162651103
-0.2276499,0.382074956,0.089511159
-0.227295012,0.382318219,0.089892312
-1.449150208,-0.662427358,-1.358264572
-1.448997132,-0.662060698,-1.358117046
0.995688289,1.103479374,0.057104613
0.933126976,0.937401709,1.161620058
0.927321675,0.938873178,1.165736822
-0.227859194,0,0
1.330341714,1.056324738,1.451909838
1.33043639,1.056435266,1.451969171
-0.228184583,0.382329305,0.165261975
0.887754461,1.337250749,1.233810692
1.262845951,0.408820816,0.42437831
1.256901582,0.40644439,0.421762192
0.88785085,1.337249434,0.967793545
0.130620529,0,0
-0.015816158,0,0
0.133763591,0.349663091,-0.875908176
0.003689292,-0.272535603,0.654490202
0.136708626,0.340392956,-0.876548321
0.003122662,-0.272220546,0.662349279
-0.396777046,-0.180910747,-1.150018347
-1.860650042,-1.687434726,-3.449031959
-0.39670929,-0.18087533,-1.242211601
-1.858396958,-1.7057283,-2.749904235
-0.396638084,-0.180833647,-1.242180974
1.323450816,1.057758092,1.459330647
1.327357133,1.056939555,1.456576201
1.32727034,1.05682585,1.456518775
1.130886501,0.360579768,0.422109764
0.887763749,1.079502249,1.243496614
0.887784375,1.079479186,1.24356227
0.323652092,-0.986222571,-0.270494024
0.327204215,-0.997483903,-0.265601577
0.818625505,0.059243608,-0.168986515
0.327264271,-0.997411633,-0.26556758
0.818610908,0.059229115,-0.168999814
-1.379915525,-2.060408956,-1.46354427
0.573463348,-0.160439628,-0.181541033
-1.379948858,-2.060564335,-1.463675542
0.573464223,-0.160504107,-0.181620731
1.427762273,1.12120447,1.269747279
1.424890956,1.120764028,1.268981699
-1.828467772,0,0
1.174408865,0,0
-1.867367865,-0.275698112,-0.065255016
1.228690919,0.95604462,0.966270735
-1.867178519,-0.253305263,-0.073110875
1.480656858,0.72957114,0
0.779121615,1.094715897,1.317454134
-0.746072821,0,0
0.654027159,1.038422062,1.34163736
0.649083868,1.043394907,1.440520125
0.228962352,0.380464578,-0.382397862
0.834253003,0.329305326,0.001075306
0.23393383,0.379887054,-0.392486142
0.837769747,0.315373466,0.002826924
0.234009425,0.380007191,-0.392394509
-1.979121518,0,0
-0.762392728,-1.546619602,-1.63962072
-0.264629118,-0.925808837,-1.791263526
-0.762938372,-1.5494238,-1.642656122
0.279174841,-0.72594022,-0.363696272
1.026115906,-0.100325502,0.084992874
0.281352764,-0.735271965,-0.362961746
1.026060895,-0.100391083,0.084895959
0.079416133,1.277435865,0
0.423912592,0.311625088,0.465018858
0.079306917,0.361055392,-0.044359666
0.423811039,0.311486571,0.4648747
-0.814944413,-0.543951819,-0.409042386
-0.067542258,0,0
0.011562318,-0.270795933,0.631135343
-0.808478952,-0.54748092,-0.411605138
-1.442336298,-1.012547651,0
-1.60061831,-1.921924433,-2.039072076
-1.44239517,-0.730416321,-1.37929581
-1.602582576,-1.919122536,-2.042325487
-1.442285613,-0.730205084,-1.385614608
-0.010821385,0.863848662,-0.081399205
-0.004311934,0.86191901,-0.090289945
0.851647513,0.957441239,1.268618853
1.338648272,0.786780983,1.203555937
1.181234709,1.013751063,0.997140003
1.338629518,0.786899514,1.203672495
-1.946370754,-1.779202779,-1.423857117
-1.937703744,-1.785678296,-1.665243967
0.373136556,0.189085822,0.71551916
-0.163031318,-0.146980082,-1.011893297
-0.162945598,-0.146841641,-1.011756987
-0.156088825,-0.145692242,-1.015108057
-0.666299454,-0.482963473,0.038779772
-1.166241101,-0.609526172,-0.689222283
-1.178136906,-0.60778844,-0.680651122
-2.051073978,0.026953014,0.012403479
-2.0505238,-0.012016684,0
-0.568097825,0.588830835,-0.016647953
-0.568240358,0.588705229,-0.016798666
-0.561495318,0.591222058,-0.016701244
0.664605888,0.824857275,0.629608791
0.656276275,0.825264552,0.631495561
-1.079593672,-0.05860892,-0.674097125
0.063403324,-0.554094991,-0.368483966
-0.762361868,-0.770859249,-0.392254007
-0.760158925,-0.766269316,-0.403460917
0.50896368,-0.121041313,0.958492701
0.536155201,0.777277998,0.995463748
0.534491456,1.333900331,0
0.534482788,1.201908586,1.179709612
0.535361727,1.20516325,1.180056888
-0.723994961,0,0
-0.732691,-0.169163528,0.563323782
-0.732326912,-0.168482878,0.563673035
-0.202263588,-1.158457508,-0.470906192
-0.201741305,-1.157871167,-0.472949037
0.068643027,-0.327966862,-0.818810356
0.068714302,-0.327887599,-0.818765891
-0.712651542,-0.370595138,-0.013389539
-0.715372481,-0.369318788,-0.016731873
0.795279488,0.71673313,1.627694939
0.797750009,0.718894023,1.240544165
-0.159727626,0.964334953,0.601089398
0.685416954,1.037277605,1.115827354
0.68509285,1.037071282,1.115542378
0.6740807,1.044377737,1.114066893
-1.11342742,0.071296639,0
-1.09777207,-0.039887067,-0.659057635
0.792072985,0.660732563,1.233972183
0.793749459,0.663012433,1.234323315
0.794597515,0.632952232,0
1.282234012,1.601036365,1.474831645
1.278531417,1.60466251,1.455687329
1.274302574,1.608350637,1.452568679
0.395947851,0.235301358,-0.176211313
0.395899014,0.235319404,-0.176196275
-0.052091977,0.689565057,1.061852454
-0.04266011,0.690462637,1.05764539
-0.03097284,0.691048277,1.052790026
1.170945674,1.221680853,1.2862902
1.285027671,1.615631657,1.493852385
1.283353852,1.61330525,1.525202733
0.38524835,0.253220765,-0.175591079
0.36996644,0.30708617,-0.228393965
-0.130672226,0.470294504,0.574085702
0.995625743,0.735710125,1.225055416
0.954309477,0.765992897,1.215504295
0.954415121,0.766064122,1.21553908
1.478010749,1.379387606,1.58081433
1.466741148,1.376515496,1.568404413
1.466649199,1.376425817,1.560234432
0.193052135,-0.282089942,0.000807895
0.185593909,-0.281730861,0.000637349
0.379867801,0.248308182,-0.193190216
0.379922303,0.248298847,-0.082399931
0.386709841,0.832826958,0.862406117
0.386760488,0.832847203,0.838193425
0.878419771,1.204786651,1.536383686
0.685663169,1.128145417,1.157786945
0.682501207,1.134733361,1.21421475
1.284451282,1.57969987,1.558268658
1.288692332,1.576932455,1.556083606
1.270141291,1.605768615,1.462188161
0.377120012,-0.403846995,0.072261804
0.377045659,-0.403951003,0.072292544
0.161958482,0.699861164,0.956195549
-0.108723613,0.258767653,0.736610972
0.873240714,1.192877386,1.626309879
0.873193386,1.19293525,1.626274997
0.878135922,1.192578064,1.638070292
1.239589244,1.522682909,1.509472035
1.238545742,1.527992863,1.506218106
1.238447721,1.527889657,1.506145468
0.203067214,-0.278772039,0.003546647
0.193380759,-0.277053307,0.003396875
0.420602682,1.133756017,0.659978075
0.42029253,1.133665598,0.693031022
0.891459096,1.196040043,1.522145453
0.891526724,1.195830733,1.522081671
0.584648976,1.087487123,1.269594376
0.580161856,1.093344976,1.267386759
0.575766798,1.098959789,1.264803759
0.105422138,0.090069906,0.070966278
0.106166802,0.090754259,0.071809281
0.100650675,0.094660291,0.063662687
-1.342410664,-0.601486198,-0.313894506
-1.341532938,-0.600946033,-0.313479465
-0.044968546,0.10293185,0.257937744
-1.67668397,-2.283471678,-1.626730696
1.184152394,0.749484046,0.939736512
1.228259567,0.268815745,0.5667261
-0.161900511,0.027534488,-1.172678104
-0.670339235,-0.167311396,0
-0.670252724,-0.328990784,-1.665189217
-0.518071672,0,0
1.264881374,1.078858531,0.661244738
0.871814127,0.7337511,1.214561934
0.729364691,0.885845759,1.186922638
0.854510739,0.090811911,0.051432401
0.631601603,0.121509942,0
0.887123417,0,0
-0.06054292,-1.32010734,-0.534006898
0.076291587,0,0
0.075556933,0,0
-0.383322904,-1.926958744,-1.948604697
-0.382972874,-1.934906087,-1.938722078
-1.005918382,-0.625368055,-0.722553639
-1.002405953,-0.632223674,-0.709026971
-1.002748785,-0.632438034,-0.709143142
-0.224904811,0.077854616,-0.44877095
-0.224825647,0.077901463,-0.44867213
1.204116755,0.519715809,0.274582195
1.204166861,0.519764113,0.274620898
1.204004145,0.51959938,0.350181301
1.224473349,1.000447096,0.740222035
1.209437565,0.858852854,0.89129292
1.208827599,0.854138806,0.896112794
0.296610876,0.823278084,1.177165325
0.296707921,0.823361064,1.177266874
0.301236913,0.824022523,1.172964367
0.585623187,0.032086941,-0.150902096
0.589398435,0.019689779,-0.147911014
-1.69106229,-0.985537324,-1.565417847
-1.690938805,-1.308733831,0
-1.700720364,-0.976212839,-1.57063362
-0.296650107,0.272408893,-0.426722556
-0.296679375,0.264416338,-0.423079442
-0.297031338,0.263817904,-0.250231762
1.299161711,0,0
1.440711173,1.20167853,0.740810549
1.441417565,1.202956677,0.741797628
-0.754605837,0,0
-1.950166612,-1.00113592,-1.482322784
-1.866648496,-0.986976875,-1.511233486
-1.940660066,-1.001546552,-1.487978597
0.87253483,1.277893027,0.576349145
0.871060848,1.276523425,0.579740427
0.229488999,-0.026644676,0.226806944
-0.747988101,-0.791549872,-0.547118494
-0.750046605,-0.795908886,-0.53555252
-1.78277909,-1.625637792,-1.422158039
-1.78011809,-1.634705167,-1.427905276
0.064140326,-1.004547634,-0.537659176
0.057600734,-0.996783745,-0.568537363
0.058006222,-0.996579361,-0.541240064
-0.075846753,0.265437453,-0.635852485
-0.078431672,0,0
1.118697153,1.080385123,0.366514992
1.11928086,1.080998653,0.367203635
0.245351956,0.269919522,0.041164343
0.245797655,0.268030467,0.03973785
0.245115192,0.267155821,0.038977793
-1.835906754,-1.707284858,-1.596487351
-1.837071058,-1.701363279,-1.585402366
-0.710383918,-0.406977962,-1.49468494
-0.710200854,-0.406786861,-1.494466686
-0.712519229,-0.408777808,-1.49397453
-1.744493309,-1.633033282,0
-1.738686522,-1.80567213,-1.792474214
-1.738069403,-1.805254336,-1.78676388
-1.039588728,-1.68359916,-1.75933332
-1.039571043,-1.683550205,-1.759261345
-1.038715962,-1.678030417,-1.75333225
-0.733361848,-0.427042243,-1.539759056
-0.733790121,-0.42743532,-1.540378581
-1.874146441,-1.756017494,-1.620590195
-1.873789001,-1.755458033,-1.62026551
-0.876128706,-0.578212871,-0.180925705
-0.876321278,-0.578394835,-0.48751593
-0.884800786,-0.579445341,-0.483986583
-2.325506653,-2.450720723,-1.773345821
-2.334390457,0,0
-0.436938137,-1.666841692,-1.570742584
0.736029479,1.248665846,0.874742657
0.736129823,1.249367851,0.8890642
0.736513228,1.249740682,1.025394962
0.351552705,-0.047511098,0.223283759
0.349690441,-0.055196378,0.229216373
-0.721991951,-1.661609771,-1.357760944
-0.740422816,-1.661828762,-1.353675122
-0.757126345,-1.662453096,-1.348147839
0.354187679,-0.04319404,0.226198457
0.353474534,-0.034606993,0.217718003
0.644013026,1.254796792,0.970793088
0.646691796,1.253185716,0.967194567
0.264129583,0.009159779,0.34479829
0.263800029,0.008794112,0.344495584
0.265201965,0.002567406,0.337165002
-1.080113416,-0.658170426,-0.280209457
-0.990457321,-0.716357723,-0.30365885
-1.024876434,-0.687689529,-0.292640554
-1.651099141,-1.588802033,-1.896686615
-1.650793443,-1.588568438,-1.948155802
-1.649711867,-1.587746838,-1.90898661
-0.723719651,-1.663947866,-1.359336948
-0.742975438,-1.665071579,-1.353483954
-0.554570894,-0.681881241,-0.684947216
-0.564340846,-0.681363119,-0.687572597
-0.565159625,-0.682227043,-0.69291479
-0.56330387,-0.68057075,-0.686459789
-0.563491823,-0.680759059,-0.686615338
-0.562812431,-0.680095478,-0.686035424
-0.572341756,-0.681720107,-0.689640632
-0.572537796,-0.681902438,-0.689815614
-0.572744402,-0.682126598,-0.689965251
-0.751752219,-1.656964389,-1.34346121
-0.780027018,-1.659576542,-1.333440352
-0.765633955,-1.657666898,-1.337419344
0.732486656,1.246099347,0.942709714
0.732767695,1.245778934,0.959379522
0.733131406,1.246072439,0.938788094
0.345406142,-0.061140472,0.232873068
0.344693317,-0.062082848,0.232124244
-0.665984353,-2.054002733,-1.626959981
-0.665110965,-2.052695498,-1.626173362
-0.678786011,-2.047708282,-1.617612439
-2.103920383,-1.759313941,-1.881101362
-2.104065931,-1.763369905,-1.875473696
0.017626982,-0.221515569,0.107791435
0.67634851,1.108746448,0.482118049
0.099447309,-0.347726211,0.093512508
-1.162060303,-1.068258274,-0.451923953
-1.161955546,-1.068156601,-0.451903634
-1.161437137,-1.067548635,-0.451408211
-1.711032227,-2.217809566,-1.965350043
-1.711401152,-2.21787948,-1.96541667
0.675484653,1.107843371,0.46745895
0.78795002,1.106426959,0.282009727
0.788227753,1.104666367,0.301995334
1.039558818,0.807445311,0
1.039430339,0.464492236,0.279769444
1.036656614,0.456889697,0.288942362
-2.121103773,-1.77640543,-1.909365582
-2.122541673,-1.779824848,-1.90607283
-2.121580026,-1.776875259,-1.909866674
-1.821508927,-2.195422447,-1.725439132
-1.839553107,-2.185836056,-1.485419877
-1.83146186,-2.191546568,-1.767000613
-0.01977385,-0.294636622,-0.162135888
-2.192069394,-1.915725994,-1.145248471
-1.368694217,-0.856284762,-0.403534299
-0.78988815,-1.657769769,-1.914052148
-1.126969127,-1.089688574,-0.503011653
-1.114869002,-1.085476295,-0.520222922
-1.127137967,-1.089841258,-0.50299745
0.784840732,1.101172772,0.347057612
0.784747831,1.10108588,0.286972437
0.795730017,1.112218883,0.403046632
0.796126225,1.110392183,0.425258205
0.795504516,1.109767082,0.389704265
0.035950218,-0.104760305,-0.114546408
0.031920897,-0.111357276,-0.115389009
-1.02929305,-0.904672384,-0.663832459
-1.042805659,-0.89908575,-0.503573067
-1.042310806,-0.89868634,-0.50305034
0.026053506,-0.209930151,0.064597453
0.506189667,-0.6043904,-0.562922799
1.072931962,1.317989028,0.304433698
1.095214357,1.307646441,0.291119517
1.094853348,1.307377238,0.290823022
1.10197705,0.724287843,0
-0.020113773,0.131596325,-1.096060869
-0.03160664,0.134381006,-1.104990801
-0.031298718,0.134685819,-1.104685677
-0.815160039,-0.2918953,-1.773234501
0.320884676,0.872523439,1.307792687
-0.812817932,-0.302899932,-1.775077329
0.320941491,0.872604704,1.307834512
0.321048704,0.872842874,1.307903738
1.069736466,0.704676792,1.251482924
1.065647623,0.70603714,1.252750664
0.902862782,0.154358696,0.091374064
0.914270345,0.149997991,0.111627094
-0.086679081,-0.115469751,-1.03333418
-1.77370363,-1.097188085,-1.699610268
-0.090051807,-0.106619597,-1.037977578
-1.766077996,-1.095940952,-1.714510885
-0.093956129,-0.097795352,-1.030952184
1.061678019,0.182753004,0.22339709
1.062140494,0.183289363,0.223879392
1.096462651,0.702985037,1.245754806
1.092468743,0.704560937,1.248457277
1.054372734,0.716907353,1.257431054
0.962999384,0.813356617,1.279230524
-0.096790321,-0.056615862,-0.845355546
-0.093738806,-0.068133288,-0.837273254
-0.094057353,-0.068554362,-0.837591191
-0.31922659,-1.810850361,-1.906132395
-0.096819081,0.096290999,-1.119422786
-0.906214625,-1.786501078,-0.940894706
-0.913564398,-1.780056112,-0.939078583
0.828498172,-0.277376744,-0.203907307
0.830231442,-0.274198959,-0.204322223
0.659683944,0.021521453,-0.112585376
-0.233509348,0.330389443,-0.388709441
-0.226715912,0.577906947,0
0.505305761,-0.604073859,-0.562998978
1.072835778,0.189322078,0.213530907
1.073019622,0.189519871,0.286773266
1.068799134,0.188025762,0.210300361
-0.092463566,0.066940854,-1.108789442
-0.094792496,0.0751524,-1.109665358
-0.316862638,-1.802925859,-1.914437851
-0.316864713,-1.802929265,-1.914503913
-1.101116489,-0.815070781,0
-2.0720247,-2.059998912,-1.907942865
-2.073009143,-2.087974688,0
-1.345365849,-0.823816736,-0.529311223
-1.345535619,-0.82391403,-0.529635204
-1.3449781,-0.823513838,-0.529283041
-0.395300759,0.012052744,0.065062644
-0.388730446,0.010557118,0.044361588
-2.098608708,-2.192515004,-0.946152477
-2.098646121,-2.192554087,-0.946186978
0.015636505,0.02197457,-0.212225585
0.013008142,0.015894774,-0.212504061
-0.170245749,-1.349865726,-0.485158318
-0.170118885,-1.349774745,-0.749432854
-0.178502182,-1.338481697,-0.753852219
-2.113064977,-2.175198844,-0.058541839
-2.113306148,-2.175336453,-0.058588491
-2.114067945,-2.185469979,0
-1.923208395,-2.157339794,-1.690064804
-1.935159241,-2.152606275,-1.694989003
-1.935553194,-2.152868304,-1.423443171
0.018293749,-0.247008888,0.086070767
0.018360361,-0.246908716,0.082706903
0.015289947,-0.242384282,0.083407754
-2.445713624,-1.36399241,-1.599994381
-2.424129553,-1.38719711,-1.598491155
-2.445300836,-1.363665583,-1.654712135
-2.111760355,-2.174355012,-0.058140575
-2.111987359,-2.174483779,-0.058183337
-2.112697873,-2.184571854,0
-1.247699445,-0.831624565,-0.592263555
-1.247664642,-0.831600586,-0.592263372
-1.247445194,-0.831444734,-0.592194479
-1.085923583,-1.074106446,-0.561961165
-1.076229899,-1.070980251,-0.577266502
-1.076525702,-1.071259186,-0.577355538
-1.999309798,-2.109597948,-1.770670939
-1.998858054,-2.109250219,-1.770309378
-1.342389297,-0.901300771,-0.434060431
-0.038651252,-0.308199395,0
-2.116642804,-1.189251629,-1.702150861
-2.142927455,-1.861342289,-1.767181886
-2.039522471,-2.131590273,-1.922469194
-2.039780948,-2.13183135,-1.922595289
-2.046955107,-2.137169592,-1.920104702
-1.206483283,-2.000837453,-1.966015555
-1.207084002,-1.995034159,-1.963173532
-1.20636494,-2.000562638,-1.965958708
-0.02720453,0.06939775,-0.400279908
-0.026014357,0.07017331,-0.156477836
1.263365961,1.20701319,0.424204299
0.146079999,0.210467601,0.400078245
-0.037964522,-1.225869813,-0.131708595
0.146953821,0.211531697,0.400783785
0.139004265,0.223807478,0.387195756
-0.27402886,-1.172840465,-0.369504444
-0.274298721,-1.172976647,-0.36962841
1.261664548,1.216399886,0.412627676
1.261510031,1.216279516,0.412360531
-0.092088563,0.738261241,0.030231353
-0.08822642,0.739525691,0.02600113
1.291761439,1.17549791,0.492157922
-0.060633066,0.540460463,0.170683237
-0.060713032,0.54055,0.170728205
1.295220895,1.157821437,0.559284221
1.298507278,1.132118631,1.029362669
1.18300734,1.213645518,0.388342066
1.182751047,1.213485492,0.38801522
0.208342827,0.122725604,0.651527974
0.208454873,0.122809453,0.651535657
0.208700602,0.127577818,0.806849159
-0.136707333,-0.247605909,-0.999498678
-0.136268901,-0.24685399,-0.999135289
1.263089441,1.21186544,0.813513544
1.263241527,1.2119971,0.424403258
1.261962264,1.214712471,0.419772073
-0.346796233,-1.164540233,0.360080911
-0.008592668,-1.22670974,-0.119575212
-0.091952866,0.73771871,0.073071899
-0.087969509,0.739060758,-0.010083984
-0.028981375,-1.218736284,-0.126844885
0.062913978,0,0
-0.089971051,0.769649361,-0.022654768
-0.291592812,-1.177061969,0.353859277
-0.28809392,-1.178797194,-0.380429296
0.004141333,0.632415508,0.030086577
0.003833076,0.632118594,0.075812109
-1.200083188,-0.592971443,-1.072718575
0.870615147,1.056198429,1.491277332
0.870532723,1.056057149,1.491119684
0.942944006,1.038898695,1.457602283
0.502535303,0.935909756,0.721291576
0.502594186,0.935948322,0.721349872
0.500191886,0.93321315,0.725249227
0.978357623,1.462876609,1.271526515
0.978069467,1.462717712,1.271478971
1.429691981,1.432964063,1.411171556
1.425606568,1.434614325,1.413239476
1.42563185,1.434782973,1.413329525
0.534821381,1.192122317,1.203217554
0.539469354,1.187663517,1.208990176
-0.244752707,0.565528874,1.010112824
0.548960548,1.179726444,1.236013942
0.54899254,1.179868227,1.236144498
0.549248651,1.180212861,1.219623023
0.609887027,1.146988399,1.401871324
0.609789261,1.146924997,1.401749071
0.613220812,1.142627667,1.404336549
0.254277348,1.049536273,0.805023404
0.264514595,1.045480547,0.78233318
0.264619784,1.045556069,0.782442847
0.277881019,-0.498253783,-0.112540911
0.269966324,-0.492317574,-0.116667084
1.320249097,1.33236097,1.478073157
1.320222517,1.332331945,1.478055452
1.319958917,1.332167995,1.47785939
1.154031719,1.053295574,1.424008286
1.153978257,1.053186433,1.398836338
1.15396523,1.053156794,1.397021061
1.191576029,1.560557831,1.415522042
1.334513711,1.320227134,1.484325601
1.335010453,1.320518356,1.482874199
1.204892032,0,0
1.158180042,1.461868526,1.456818117
1.159641182,1.466592062,1.443843855
0.115979512,-0.366601114,-0.172824416
0.116044275,-0.366542314,-0.172757089
0.116143827,-0.366463571,-0.172663658
0.478360271,0.007313231,-0.173453144
-0.021206061,0.571502102,0.752876937
0.049230814,0.554849699,0.734401237
0.355556989,0.300922993,-0.353950402
0.355578321,0.300989818,-0.35109346
0.35565796,0.301144549,-0.350807459
0.46063781,-0.006421726,-0.160230038
0.460728632,-0.006050744,-0.159915707
-0.224758195,0.563822561,0.953543584
-0.224734136,0.563854688,0.953567945
0.350762483,0.309272004,-0.347956944
-0.274626567,0.042778654,0.616551651
-0.274809922,0.042489129,0.616256686
-0.825341186,-0.864144921,0.341380432
-0.828931793,-0.860702242,0.350440999
-0.828969935,-0.860012554,0.350758799
0.482272092,0.966505402,1.112902013
0.48306858,0.965086964,1.123650153
-2.269227509,-0.2283948,-0.312675395
-2.268965486,-0.228209892,-0.31248718
-0.091858418,-0.308188876,0.793540166
-1.19325346,-0.755117732,-0.484775072
-1.193932235,-0.756465702,-0.482550546
-0.091253629,-0.307438316,0.793998263
-0.077316772,-0.310481136,0.796966642
-2.275600758,-0.202243534,-0.344848439
-2.274646412,-0.201778406,-0.344326999
-1.404062833,-0.682674235,-0.53516968
-1.403551299,-0.682558358,-0.534956692
-0.235426952,-0.563729925,-1.004305519
-0.088674462,-0.304982356,0.777920271
-0.186739009,0,0
-0.088134152,-0.304165355,0.77845515
0.298633471,0.618752395,0.537931059
-2.268402308,-0.20557687,-0.324552617
-2.268138604,-0.205405761,-0.324377175
-2.266803932,-0.202015335,-0.330944427
-1.388656292,-0.684687649,-0.521349564
-1.393656557,-0.681733685,-0.526616037
-0.377071168,-0.145408059,0.560230757
-0.376949075,-0.145275164,0.560338633
-0.385655213,-0.004195224,0
0.297014391,0.625726197,0.545292329
0.297441941,0.62631006,0.545588234
0.676501042,0.31272276,0.592157152
-0.088013922,-0.323308458,0.789599086
0.476931051,0.96035078,1.109662255
-2.818689672,-2.808384176,-2.065304652
-1.257778072,-0.309359087,-0.862076453
0.587218837,0,0
-0.188017793,0.491230163,0.639597236
-0.187802641,0.491412486,0.639794751
-0.169113852,0.481265058,0.687042799
-0.846572216,-0.511407089,0.331906038
-0.839104062,-0.511913944,0.323382405
-0.234323305,-0.567083603,-0.940379924
-0.233670679,-0.566531268,-0.939851893
-0.273067058,-0.440351824,-1.283390054
-0.270941844,-0.444172354,-1.281664474
-0.846640113,-0.897559305,-0.439190542
-0.19660438,0.528625507,0.328980335
0.505528562,0.547490589,0.969164792
-0.277500744,-0.438920847,-1.287118538
-2.797806023,-2.326459358,-0.141417542
-0.272958134,-0.446783971,-1.26192424
-0.74265933,-0.831786514,-0.7664199
-0.743033552,-0.819637641,-0.406399526
-0.057640852,0.227776866,0.395462081
0.528856748,0.468170758,0.986049494
0.534083024,0.462948948,0.986406598
-0.273843583,-0.453753024,-1.287936366
-0.273630314,-0.453501124,-1.28767702
-0.273194666,-0.45298851,-1.287150519
-0.744364728,-0.826800174,-0.412738112
-0.743894256,-0.832540942,-0.409392315
-0.059231256,0.226096501,0.390054987
-0.059096092,0.226274457,0.390205711
-0.049889386,0.211696805,0.399306822
0.5269157,0.46645674,0.984430264
0.527081628,0.466557747,0.984568014
0.530014929,0.464077805,0.985184088
-0.415344686,-0.386798329,-1.283955543
-2.463513039,-3.112970514,-2.162478823
-0.746389719,-0.839558781,-0.415041168
-0.746276617,-0.833907794,-0.509478882
-0.746562461,-0.821751811,-0.419536067
0.23812611,-0.212574363,0.552719296
0.226287688,-0.199895641,0.548740021
-0.178181252,0.489200976,0.326398425
0.466118655,0.948207015,1.03267347
0.467787979,0.945747432,1.030890028
-0.654062428,-1.184885559,-0.624702744
-0.139658363,0,0
-0.672055759,-1.182031368,-0.62073672
-0.763662514,0.383823701,-0.252329895
0.227335755,0.593348707,0.612947521
0.234059074,0.593347898,0.610630119
0.179028884,0,0
0.876095058,1.000340521,0.892433944
0.929033984,0.901910256,0
0.872922466,0.996128344,0.900372838
-0.257160446,-0.594045464,-1.03038264
-0.257529413,-0.601964478,-1.025518547
-0.254900954,-0.610369517,-1.022348801
-0.214603803,0.540134114,0.323617923
-0.209074828,0.53236799,0.322936052
-0.208632244,-0.313092398,0
-0.798020183,-0.622766895,-0.284573414
-0.797951733,-0.660829068,0
-0.797709936,-0.62244709,-0.461764589
0.499767991,0.538727011,1.060548458
0.499989681,0.538854548,0.962554554
0.500656146,0.539221279,0.963178545
-2.054959579,-1.992617517,-1.777057063
-2.061616999,-1.993011674,-1.776082995
-2.061657776,-1.993020144,-1.776141063
-2.068068329,-1.993811071,-1.77502287
-2.068092228,-1.993817853,-1.560600257
-2.074179575,-1.994031477,-1.773828227
-2.068339876,-1.993999335,-1.775368476
-2.068205927,-1.993669377,-1.775229667
-2.079749463,-1.992099994,-1.773729265
-2.079687287,-1.991940712,-1.773669038
-2.079636029,-1.991812833,-1.773619089
-2.084007425,-1.990878149,-1.772745892
-2.084014486,-1.990936391,-1.772749762
-2.084004695,-1.990965204,-1.772736743
-2.083998347,-1.991032259,-1.772724918
-2.084051062,-1.991167716,-1.772774699
-2.08401692,-1.991200346,-1.772734026
-2.062646536,-1.994858881,-1.777291622
-2.084236981,-1.991263329,-1.772977011
-2.084087485,-1.990921036,-1.772832875
-2.05653588,-1.995713026,-1.55888836
-2.056600063,-1.99582003,-1.779012225
-2.056615889,-1.995821126,-1.779036592
-1.994721199,-1.988499159,-1.785958512
-2.079871384,-1.992421843,-1.773846529
-2.07992971,-1.992510143,-1.773908359
-2.047416391,-1.99052432,-1.777256072
-2.047388135,-1.990437759,-1.777227808
-2.054212911,-1.99060171,-1.776270238
-2.079319967,-1.991990109,-1.773226734
-2.079238167,-1.991835165,-1.773142778
-2.079082986,-1.991522486,-1.772985172
-2.083837513,-1.990617023,-1.772573167
-2.08380895,-1.990579714,-1.772543673
-2.083612919,-1.9902102,-1.772349183
-2.074876467,-1.992613751,-1.774867495
-2.074968024,-1.992857326,-1.774957881
-2.061575799,-1.992719053,-1.776069175
-2.061630057,-1.992848541,-1.776127763
-2.047961025,-1.844877733,0
-2.048038902,-1.991829204,-1.778002125
-2.054972531,-1.992282216,-1.777138333
-2.04788408,-1.991432709,-1.777831261
-2.047827423,-1.991307536,-1.777764655
-2.0477708,-1.99120396,-1.777693692
0.384773052,-0.001926153,1.087480775
0.384557438,-0.002188813,1.087290822
0.383064304,-0.003978812,1.086061942
-0.684407709,-0.670598333,-0.385588269
-0.685868189,-0.66860644,-0.380451734
-0.638961699,-0.761072531,-0.486301048
-1.476281286,0.091225468,-0.460487867
-1.443438616,0.283723979,0
0.857417238,0.683172117,1.222563648
0.83110493,0.663668654,1.246902735
0.861645673,0.747825668,1.696334999
